Model,Scenario,Region,Unit,Year,Value,Enduse,EnergySource
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,1.3796,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,0.092,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,3.6012,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,0.5143,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,1.2973,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,0.0189,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,0.2525,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,0.0793,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,0.6922,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,0.0336,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2050,1.8322,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,23.0927,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,6.3676,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,2.7317,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,3.9962,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,13.375,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,3.2296,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,45.9016,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,7.007,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,3.9952,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,0.0308,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,3.1403,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,0.9477,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,8.3838,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,6.3024,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,1.1205,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2050,33.4082,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,143.7534,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,28.8947,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,14.3657,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,18.2086,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,44.9119,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,11.4484,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,179.0827,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,11.2449,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,15.0731,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,0.5377,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,9.074,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,2.8498,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,27.3382,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,6.7912,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,84.8612,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,75.5317,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,13.5347,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,6.8831,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,5.3315,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,19.6452,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,6.4682,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,76.7108,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,3.8753,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,5.7846,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,0.0224,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,3.0009,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,1.0848,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,10.8314,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,2.6925,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2060,31.1202,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,26.1895,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,5.9778,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,1.0931,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,4.0247,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,7.8317,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,1.5409,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,33.1193,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,1.5975,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,0.3559,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,0.0251,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,2.5005,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,0.8915,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,4.3028,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,1.5248,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,1.1989,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2060,15.5404,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,12.605,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,3.2953,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,0.0256,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,2.9792,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,4.7398,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,0.8768,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,13.9776,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,0.8765,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,0.6232,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,0.0562,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,0.7928,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,0.1921,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,2.0394,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,0.5852,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2060,8.213,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,2.5129,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0.5989,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,2.0902,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0.3853,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,1.0477,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0.0582,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,4.0061,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0.4403,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,1.1939,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0.1701,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0.1676,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0.018,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0.8045,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,0.1248,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2060,1.2509,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,26.9141,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,5.4877,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,4.2736,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,5.4877,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,11.6476,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,2.5045,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,51.269,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,4.4553,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,7.1155,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,0.2639,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,2.6124,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,0.6634,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,9.36,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,11.7367,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,2.1899,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2060,28.7365,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,169.5986,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,28.2161,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,20.0142,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,20.7432,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,40.4004,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,7.8352,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,205.6848,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,10.1309,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,17.146,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,2.1237,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,7.1141,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,1.459,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,29.3581,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,8.2925,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,76.5132,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,84.8216,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,12.9023,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,8.7509,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,6.5459,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,17.4451,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,3.862,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,85.2397,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,3.6314,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,6.0609,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,0.0378,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,2.3941,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,0.3778,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,11.3743,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,2.9877,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Asia (No Japan),EJ/yr,2070,27.8256,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,35.6721,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,6.3769,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,2.3383,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,5.6228,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,7.9215,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,1.2386,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,44.3602,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,1.6615,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,0.535,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,0.1596,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,2.0812,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,0.4122,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,5.2963,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,3.0243,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,1.5995,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Middle East + Africa,EJ/yr,2070,15.9033,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,15.6879,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,3.3412,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,0.0667,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,2.9787,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,4.8478,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,0.6803,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,17.2586,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,0.8472,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,1.2217,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,0.8472,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,0.5969,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,0.0967,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,2.2388,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,0.7463,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Latin America,EJ/yr,2070,7.3597,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,2.7585,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.5153,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,1.9166,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.5153,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.9536,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.0392,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,4.5478,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.2899,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,1.0867,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.2899,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.1341,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.0105,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.8449,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,0.144,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,Central Asia,EJ/yr,2070,1.1185,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2070,30.6586,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2070,5.0805,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2070,6.9416,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2070,5.0805,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2070,9.2324,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2070,2.0151,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2070,54.2783,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,OECD90 + EU,EJ/yr,2070,3.7008,Residential and Commercial,Gases
